id	sent0	label
15978	Nivin അച്ചായന് ഇക്കാ ഫാൻസിന്റെ വക ഒരായിരം പിറന്നാൾ ആശംസകൾ.. മൂത്തൊൻ വലിയ വിജയം ആവട്ടെ ഇക്കാ ഫാൻസ്‌ കൂടെ ഉണ്ട്	Positive
15979	2Thavana kuduthal trailer kandavar like adi	unknown_state
15980	ഏറ്റവും മികച്ച നാടൻ കറികളുടെ റെസിപ്പി കാണണമെങ്കിൽ ഈ ചാനൽ സബ് സെക്രബ് ചെയ്യു.	unknown_state
15981	അവളുടെ മോന്തയ്ക്കിട്ടു ഒരെണ്ണം പൊട്ടിച്ചിട്ടു കണ്ണാടി എടുത്തു കാണിച്ചു കൊടുക്ക് , അപ്പൊ കാണാം അവളുടെ മൂക്കുത്തി ..	unknown_state
15982	ആകെ പ്രതീക്ഷ ഉള്ള music composer  Sushin sham ⏯	Positive
15983	Ettan ee onam angu eduthu makkale‼‼	Positive
15984	Ratchasan bgm അടിച്ചു മാറ്റിയ ഗോപി സുന്ദര്‍	Negative
15985	പടം കണ്ടു mass എനിക്ക് പറയാനുള്ളത്   വന്തിട്ടെന്ന് സൊല് തിരുമ്പി വർത്തിട്ടെന്ന്   ജോഷി സർ ഡാ   Once A king Always A king  മാസ്സ് സിനിമകളുടെ തമ്പുരാൻ  മലയാള സിനിമ ആദ്യ  1 കോടി കളക്ഷൻ കിട്ടുന്നത് ജോഷി സർ ലൂടെ (ആ രാത്രി )  മലയാള സിനിമയിലെ പിന്നിലുള്ള നടന്മാരെ നല്ല crct കൊടുത്തു മുൻ നിരയിലെത്തിച്ച   ഡയറക്ടർ പ്രേം നസീർ മുതൽ ജോജു വരെ   1978 മുതൽ 2019 വരെ 83 സിനിമകൾ  5 ഭാഷകളിൽ സംവിധാനം  മലയാളം തമിഴ് ഹിന്ദി തെലുഗ് കന്നഡ   ഒരു നടനെ വച്ചു അടുപ്പിച്ചു 8 സിനിമകൾ ചെയ്തു 8ഉം ഹിറ്റ് ആക്കിയ ഏക director  നടൻ ( മമ്മൂട്ടി ) Movies:ഇനിയും കഥ തുടരും  നിറക്കൂട്ട്  ശ്യാമ  ക്ഷമിച്ചു എന്നൊരുവാക്ക്  ആയിരം കണ്ണുകൾ  സായം സന്ധ്യ  ന്യായവിധി  വീണ്ടും   ഏറ്റവും വലിയ പ്രത്ത്യേകത എന്തെന്നാൽ ഇന്നേവരെ ഒരു interview നും ഇദ്ദേഹം പങ്കെടുത്തിട്ടില്ല (സംശയമുള്ളവർക് അന്വേഷിക്കാം ചെയ്യാം )  King of director	Positive
15986	മോഹൻലാൽ ഫാൻ ആയതു കൊണ്ടാണോ ആരും എന്റെ ചാനൽ ആരും subscribe ചെയ്യാത്തത്	unknown_state
15987	Concrete slab okke dubber aanoo..padam ippol thanne moonji	Negative
15988	Manju warier thamilnadu fans  like potunka	not-malayalam
15989	ഇരുട്ടിന്റെ ആയുസ് സൂര്യൻ ഉദിക്കുന്നത് വരെ യൊള്ളു ലാലേ  കുഞ്ഞാലി മരക്കാർ മമ്മുക്കാനേ കണ്ടു പടിക് COMING SOON	Negative
15990	How old are you നു ശേഷം   എന്നേക്കാൾ വലിയ മഞ്ജു ചേച്ചി ഫാൻസ്like ചെയ്യൂ	unknown_state
15991	ഇക്ക ഫാൻസിന്റെ വക ഇട്ടിമാണിക്ക് എല്ലാവിധ ആശംസകൾ നേരുന്നു   ഇക്ക & ഏട്ടൻ ഉയിർ	Positive
15992	ഹിറ്റ് കഴിഞ്ഞാൽ പടം പൊട്ടിക്കണമെന്ന് വല്ല നേർച്ചയും ഉണ്ടോ? സിദ്ദിഖിന്റെ കാലമൊക്കെ കഴിഞ്ഞു..	Negative
15993	Ravananaya avane nerku neridan orru mahavadharam vendi varum	unknown_state
15994	പൊളിച്ചു ഒരു തമിൾ രാക്ഷസൻ മൂവി ഫീൽ	Positive
15995	Cinema vijayikate ,,apam director thanne vangi thannolum athvare onn ksemik	unknown_state
15996	Prayam oru number maathram thalivaa	Positive
15997	Etan just nailed it..Raju etta hats off	not-malayalam
15998	Malappurathum kozhikkodumula jhangal eebashakett chirich mann kappi.. marakkarenna deerayodhavinte shabdam inganeyalla. Vendath.... ith mimikrikkar stegil avatharippikunna comedy paripadipoleyanallo.. ha...	Negative
15999	Good work done by dop ..	not-malayalam
16000	ഓണം ഇട്ടിച്ചൻ കൊണ്ടുപോയി.....  .. ലാലേട്ടാ.....	Positive
16001	Oru onnuonnara adaru team combination analloo	Positive
16002	വിദ്യാസാഗർ ഉഫ് മ്യൂസിക്  ദിലീപ് ഏട്ടൻ	Positive
16003	Video pirates og carriebian enna movie aanallo	Mixed_feelings
16004	ആലങ്കാരികതയും കാവ്യാത്മകതയും നിറഞ്ഞ നിർണാലമായ കാവ്യ സ്പർശം   മര്യാദക്ക് ഒരു വരി പോലും എഴുതാൻ അറിയുന്ന ആരും ഇല്ലേ   എന്റെ ഗിരീഷേട്ടാ പൊറുക്കണേ  പാവം ഒരു കോഴിക്കോട്കാരൻ	Negative
16005	Onnil kooduthal thavana ee trailer kanda mahanmar undengil adi monne like....njan ulpede	unknown_state
16006	Ee padathintae trailer adhyam thetaril kandavar adi like	unknown_state
16007	Katta wtng... !!! The Himalayan kwid  Mamoomkkaa	Positive
16008	ഉയിരിൽ തൊടും കുളിർ വിരലായിടാം ഞാൻ... അൻവർ അലി	unknown_state
16009	ഒരു വല്ലാത്ത ജാതി പടം  മധു സി നാരായണന്റെ അസാധ്യ ഡയറക്ഷൻ  , ശ്യാം പുഷ്കരന്റെ റിയലിസ്റ്റിക് സ്ക്രിപ്റ്റ് , സുഷിൻ ശ്യാമിന്റെ മനോഹരമായ മ്യൂസിക് , അഭിനയിക്കാൻ പറഞ്ഞാൽ ജീവിച്ചു കാട്ടി തരുന്ന ഷെയിൻ നിഗം , സൗബിൻ ,  ഫഹദ്  എന്നിവരുടെ കരിയർ ബെസ്റ്റ്  , മൊത്തത്തിൽ പറഞ്ഞാൽ പ്രേക്ഷകരുടെ മനം നിറച്ചൊരു പടം	Positive
16010	നിനകൊക്കെ പ്രാന്താനോടാ പെണ്ണുങ്ങളുടെ പിന്നാലെ പോകാൻ.......     NASLEN Fans.....	unknown_state
16011	Kurachu IDI iyum.. Kurachu Kasaba iyum...ula oru Comfo feel pole indu..	Mixed_feelings
16012	Padam pwolikum pkshe teaser cuts linto kurian oollla🤮	Mixed_feelings
16013	തന്തക്കു വിളിച്ചത് ആയിരിക്കും പക്ഷെ ചൈനയിൽ അയതോണ്ടു ഒന്നും മനടിലായില്ല	unknown_state
16014	ഡയലോഗ് മാത്രേ ഉള്ളു സീൻ മുഴുവൻ പൈറേറ്റ്സ് ഓഫ് ദി കരീബിയൻ മൂവി ന്നു അടിച്ചുമാറ്റിയതാ	Negative
16015	1:07 -il nammade arjun reddy sradhichathu njan maathramaano🤔🤔 btw mothathode adipoli aarunnu🤩🤩	Positive
16016	ഇ ട്രെയിലറിൽ ഉള്ളതൊന്നും സിനിമയിലില്ലേ  അതുകൊണ്ട് ഒരു ഡിറക്ടർസ് കട്ട്‌ ഇറക്കുവോ	unknown_state
16017	Onnum parayanilla... Pinnem pinnem kandavar like adikk ....	unknown_state
16018	Enikku mathramano evideyo oru neerali ayi to nunnath	unknown_state
16019	Oru pooram Trilar Vijariichu Vannappooo oRu Mass Trilar aayiii thoonniyavarr Like Aahdii.....	Positive
16020	മൂക്കുത്തി ഇല്ലാഞ്ഞിട്ടും ആ പെണ്ണ് ഇത്ര സന്തോഷം ആയിട്ടാണലോ കളിക്കുന്നത്. എങ്ങനെ പറ്റുന്നു അതിന്	unknown_state
16021	Ek no movie h bhai log dil khush ho gya esa lag raha tha movie khatm hi na ho	not-malayalam
16022	ട്രൈലറിൽ മാസ്സ് കാണിക്കുന്നത് ജോജു ചേട്ടനും നൈല ചേച്ചിയും ആണെങ്കിലും  തിയെറ്ററിൽ ഇച്ചിരി കൂടുതൽ പൊളിക്കാൻ പോകുന്നത് ചെമ്പൻ ചേട്ടനാകും	Positive
16023	Ikkante trailerlum polichu. lalettante trailer polichu.we vacation adipoliyayirikum.	Positive
16024	Songil thane engana comedy apo padam muyuvanoo	Positive
16025	Teaser, trailer eshttayilla.. ബട്ട്‌ സോങ് സൂപ്പർ	Mixed_feelings
16026	Mohanlal sir masss..... I am tamilnadu fan	not-malayalam
16027	ഏട്ടാ പൊളി പൊളി പൊളി  ഈ ട്രൈലെർ കണ്ട് ആവേശം കൊണ്ടവർ ഇവിടെ കമോൺ	Positive
16028	ഇതിന്റെ അവശ്യം ondarunno... ചുമ്മാ വില kalayanayit	Negative
16029	17k dislikes.. seems like some people wanna degrade this movie	not-malayalam
16030	Jojuettaaa ningal oscaarin arhannaan.idokke engene saadikunnu.	Positive
16031	ഈ അഡാർ സംഭവത്തെ കുറിച്ച് ഒറ്റവാക്കിൽ പറഞ്ഞാൽ... മാസ്സ് .........	Positive
16032	ഗൈസ് കേറിവ ഫുൾ സുപ്പ്പ്ര്ട് ബാക് സബ് അടിച്ച പോളിക്ക്	unknown_state
16033	Anuraga karikkin vellam	unknown_state
16034	PSC ക്ക് പഠിക്കുന്നവരുടെ ഒരു കൂട്ടായ്മയാണ് എന്റെ ചാനൽ..              ചാനലിൽ ദിവസവും കറന്റ് അഫയേഴ്‌സും ചോദ്യങ്ങളും ചർച്ച ചെയ്യുന്നതാണ്.. അപ്പൊ ചാനലിലേക്ക് വന്നോളൂ.. സപ്പോർട്ട് ചെയ്യണേ...	unknown_state
16035	Pwolichu    ...  lalettaaa	Positive
16036	സന്തോഷ് ബ്രിമി പോയി കിഴക്ക് നല്ല ഓർമയുണ്ടാക്കും	unknown_state
16037	Entirely different dileep etta   A10 okke kanunundallo alle	unknown_state
16038	ചാക്കോച്ചന്റെ ആ തിരിച്ചു വരവ് ഇതാണ് waiting for it	Positive
16039	1 day achu 5 million views kooda varla	unknown_state
16040	Jimukki song hit ayyathu pole oru kai nokkiyatha , vendayirunnu	Negative
16041	ഞാൻ ഒരു ആരാധകനാണ്             ലാലേട്ടന്റെയും  മമ്മുക്കയുടെയും അമിതാഭ് ബച്ചന്റെയും	unknown_state
16042	ആൻ മരിയ കലിപ്പിലാണ് എന്ന പടത്തിൻ്റെ രണ്ടാം ഭാഗം ആണോ അതോ എനിക്ക് മാത്രം തോന്നിയതോ ?	unknown_state
16043	കൊല ഗാണ്ടിലെ ഇറുക്ക്... കൊല്ലാമ വിട മാട്ടെ	not-malayalam
16044	അനു സിതാര ഉണ്ടായിട്ട് കണ്ടവളുമാരെ വിളിച്ചു ഡാൻസ് കളിപ്പിച്ചത് ശെരിയായില്ല	unknown_state
16045	താളം പിടിക്കുന്നവർ കാണാനില്ല പക്ഷെ പാട്ടിൽ എല്ലാം ഉണ്ട്🤔 ഇപ്പഴത്തെ ഒരു ടെക്നോളജിയെ.  ഈ ഡയറക്ടർ ഒരു സംഭവം തന്നെ.	unknown_state
16046	Inganoru song ee movieyil vendayrnu.kaliyakkum ennarinjittun inganoru song edutha director k irikatte	unknown_state
16047	രാജാധിരാജ & മാസ്‌റ്റർപീസ്  പോലെ ശോകം പടം ആകാതിരുന്നാൽ മതിയാരുന്നു  ഇക്കായുടെ പുതിയ അവതാരത്തിനു  വിജയാശംസകൾ	Mixed_feelings
16048	malayathil ethu vare kandathil vech ettavumm bramandaa trailer  ikkaa hats off ...	Positive
16049	DQ വന്ന് ട്രൈലറിന് കമന്റ് ഇട്ട എല്ലാ പടങ്ങളും ഹിറ്റ് ആയ ചരിത്രമേ ഉള്ളൂ	Positive
16050	Pls dub to tamil..	not-malayalam
16051	Padma innaanu kande	Negative
16052	Ee traler kanditu heavy mass feeling kitiyenkil full credit goes to Rajuvettan	Positive
16053	ട്രൈലെർ കണ്ടു കോരിത്തരിച്ചവർ ലൈക്കടിച്ചാട്ട്  പോയ മതി.	Positive
16054	Puthanpanam movie pole thonniyath enikk maathramaano	Mixed_feelings
