text	category
ನಮ್ಮ ದೇಶದಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷಗಳ ಕಿತ್ತಾಟ ಜಾಸ್ತಿ. ದೇಶಕ್ಕೆ ಅವಶ್ಯಕತೆ ಇರುವ ಅಭಿವೃದ್ಧಿ ಕೆಲಸ ಮಾಡಲೂ ಹೊರಟಾಗ ಇದರಲ್ಲಿ ಏನು ಭ್ರಷ್ಟಾಚಾರ ಇದೆ ಅನ್ನೊಂದು.... ಹಾಗೇಯೆ ನಮ್ಮ ದೇಶದಲ್ಲಿ ದೇಶದ ಅಭಿವೃದ್ಧಿಗಿಂತ  ವೈಯಕ್ತಿಕ ಅಭಿವೃದ್ಧಿ ಮಾಡಿಕೊಳ್ಳುವ ವರೆ ಜಾಸ್ತಿ( ಭ್ರಷ್ಟಾಚಾರ) ಮಿತಿ ಮೀರಿದೆ.. ತಂತ್ರಜ್ಞಾನದ ಕೊರತೆ ಕೂಡ ಇದೆ. ಮೊದಲು ನಮ್ಮಲ್ಲಿ ಇರುವ ಸಮಸ್ಯೆಗಳನ್ನು ಪರಿಹರಿಸಿಕೊಡರೆ ನಮ್ಮ ದೇಶದಲ್ಲಿಯೇ ನಮಗೆ ಬೇಕಾದ ಅಗತ್ಯ ವಸ್ತುಗಳ ತಯಾರಿಕಾ ಕಂಪನಿಗಳು ಸ್ಥಾಪಿಸಬಹುದು....nಧನ್ಯವಾದಗಳು ಅಣ್ಣ	Negative
An anna nivu super bidi anna nivu	Positive
ಹೊಸತನ ಅಂತ ಇದಕ್ಕೆ ಹೇಳೋದು ಕನ್ನಡದ ಯಶಸ್ಸು ಇನ್ನೊಂದು ಹಂತಕ್ಕೆ .... ಶತದಿನೋತ್ಸವ ಆಚರಿಸಲಿ....ಯಶ್ ಅಭಿಮಾನಿ ಬಳಗ	Positive
@prithvi nayak nayakru suel maklu	Negative
ಮ್ಯೂಜಿಕ್ ಮಸ್ತ್ ..ರೆಟ್ರೋ ಫೀಲ್ ಇದೆರ	Positive
Tqsm bro	Mixed feelings
dboss true fans like here	unknown state
Nijvagalu Nim anthavaru iddrene Anna  yalarigu bhuddi barodhu anna	Positive
Karnataka janeteinda all the best movie ge olledagali🥰🥰	Positive
Amazing trailer ಹೊಸ ತರಹದ ಪ್ರಯತ್ನ ಚಿತ್ರ ತಂಡಕ್ಕೆ nಶುಭವಾಗಲಿ 100 ದಿನಗಳು ಪೊರೈಸಲಿ nಅಪ್ಪು ಬಾಸ್ ಅಭಿಮಾನಿಗಳ ಪರವಾಗಿ ಗುಡ್ ಲಕ್ ಆಲ್ ದಿ ಬೆಸ್ಟ್	Positive
Yaw game guru edhu	unknown state
...so am I	unknown state
Pakka super hit	Positive
Jai d boss	Positive
Nija nija nam manegu bandidda	Positive
100% successful movie no dought prajwal bro congratulations	not-Kannada
bere language comment madbedro huligala	Mixed feelings
ತೊಗರಿ ತಿಪ್ಪ ಸೂಪರ್ ಗುರು	Positive
ಪಾತ್ರದ ಪರಿಚಯ ಇರೋರು...nLIKE HERE	Positive
@satishnithyanandam lo kaidhi	unknown state
hands up. Kannada super. Song ..but .. like me anyone's 2020 like me ..	Positive
Sir enthavru jaatre dialogue	unknown state
Togari tippa super	Positive
Correct agi helde guru.. adashtu ellakade share madi	Positive
Guru ell idde guru istu dina	Negative
Nannna gelbodu endu nintanu orva   raakshasa.                         Tappalla aadare aduve oohegu meerida saahasa	Negative
My favorite movie	Positive
Super movie	Positive
தியா ஒரு அழகான காதல் காவியம்.அனைத்து மொழியிலும் ஓர் தாக்கத்தை🤕 ஏற்படுத்திய திரைப்படம்.தமிழ் மக்களின் சார்பாக எனது மனமார்ந்த வாழ்த்துக்கள்.🤝	not-Kannada
ಈ ಸಾಂಗ್ movie ಅಲ್ಲಿ ನೋಡುವಾಗ ಫೀಲ್ ಬೇರೆನೇ ಇತ್ತು	Negative
super togari tippa	Positive
Edralli nivu enu overagi mathadilla bro	Negative
ಸರ್ ನಿಮ್ಮ ನಿರ್ಮಾಪಕರ  phonepe or paytm or Amazon pay ಅಕ್ಕೌಂಟ ನಂಬರ್ ಇದ್ರೆ  ಕಳಿಸಿ... ಸಿನಿಮಾ ನೋಡಲು ಆಗದೆ ಇರೋದ್ರಿಂದ ದುಡ್ಡು ಹಾಕ್ತೀನಿ... I missed a wonderful movie	Negative
Superrrr I like it	Positive
Nimge interview madoke bere jaga sekilwa 🤦	Negative
Anna super talent  anna nimdu ide tara videos  madtabiri	Positive
ಒಳ್ಳೆ ಐಡಿಯಾ ಕೊಟ್ಟಿದ್ದೀಯ ದುಡ್ಡು ಕಳ್ಕೊಂಡು ಜೀವ ಕಳಕೊಳ್ಳ ಪರಿಸ್ಥಿತಿ ಚಿರಂಜೀವಿ ಅಶ್ವಥಾಮ ಮಗೆ ಬರಬಹುದು ಈ ಅನುಭವ ನಮಗೆ ಆಗಿದೆ	Positive
#u osm BronIvrella common sense less kaacaha galu n# one app value gotthilla sedegalu	Negative
ಧನ್ಯವಾದಗಳು ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಅವರೇ ಸಾಂಗ್ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ನಿಮ್ಮ ನಿಮ್ಮ ಸಿನಿಮಾಕ್ಕೆ ಆಲ್ ದ ಬೆಸ್ಟ್  ಆಲ್ ದ ಬೆಸ್ಟ್	Positive
Dubbing madidare song agodilaa 100 million	unknown state
@Ŕävîñđŕå_02_GøWđřú yako le..... bartya? baro takat idya?	Negative
ನೀವು ಹೇಳಿದ್ದರಲ್ಲಿ ಎನೂ ತಪ್ಪಿಲ್ಲ ...	Positive
ನಿವು ಹೇಳಿರೋ ಮಾತು ನನಗೆ ಜೀವನ ಶೈಲಿಯ ಒಂದು ಪಾಠ ಸರ್	Positive
Correct agi helidera super 🤣🤣	Positive
Yes edre adare yli?	unknown state
Super anna bindass agi mathadiddira inshatu makake ugudru kelavar adaralli erthivi navu anthare antha mental people na mental hospital ge akbeku	Positive
Diya swarupavannu nodi gadgadithanadee...	Positive
Hats off to News channel .nಅದ್ಭುತವಾದ ವ್ಯಕ್ತಿಯನ್ನು ಪರಿಚಯಿಸಿದ್ದಕ್ಕೆ.	Positive
Diya and love mocktail ಮತ್ತೆ release aagbeku ಥಿಯೇಟರ್ li nodbeku	Positive
ಯಪ್ಪಾ ನನ್ನ ಒಂದು ಕಾಮೆಂಟ್ 3ಕೆ ಲೈಕ್ ತಗೊಳ್ಳುತ್ತೆ.. ಆದರೆ ನನ್ನಂತ ಸಾಮಾನ್ಯ ಯೂಟ್ಯೂಬ್ ಚಾನಲ್ 3ಕೆ ಫಾಲೋವರ್ಸ್ ಮಾಡೋಕೆ ಕಷ್ಟ ಪಡ್ತಿದ್ದಿನಿ.. ನನ್ನ ಚಾನಲ್ ಅಭಿವೃದ್ದಿ ಮಾಡ್ತೀರಾ??	Negative
ರಿಷಬ್ ಶೆಟ್ಟಿನಾ ನೊಡಿದ್ರ	Mixed feelings
I hope ur not a rashmika mandanna fan	Mixed feelings
Super means super	Positive
Guru bari uninstall madi anta helbdi. Inmele account delete madi uninstall madok helok start madi inna	Negative
Nice move in kannada	Positive
Paramvah Music Hindi?	unknown state
En helde bro	Mixed feelings
Hahaha super bro	Positive
Tik tok beku anthideralla kelobbru nim antha thale edukaru bere yaru ella namma arthikathe nela kachhisida country ge nimma support alva nijvada shathrugalu avr alla nam ollgadey ero nivu...	Negative
ಟಿಕ್ ಟಾಕ್ ಅಲ್ಲಿ ಇರೋ ನನ್ ಶತ್ರು ಗಳಿಗೆ ಸರಿಯಾಗಿ ಕೊಟ್ಟಿ ಇದೀಯ ಎವರ್ ದೊಡ್ಡ ಸೂ ಗಳು	Negative
I too  join	unknown state
Super rashita Sir	unknown state
Sir. Movie bagge eradu matilla. Adre ivatu multiplex jasti agi bittive. Rate kooda bhayankara. Ondu nominal price idre hogbahudu. Tumba janru kooda primenalli	Negative
Gun steps super	not-Kannada
tuogeri tippa super	Positive
yavdooo Hollywood movie nod8dange aytuu	Positive
Ond kick ide song nalli	Positive
@maneesh / jlu	unknown state
ಈ ಚಿತ್ರವನ್ನು ಮತ್ತೊಮ್ಮೆ ಚಿತ್ರಮಂದಿರಗಳಿಗೆ ತನ್ನಿ ನಮ್ಮ ಕನ್ನಡಿಗರು ಕೈಬಿಡುವುದಿಲ್ಲ ಮತ್ತೊಮ್ಮೆ ರಿಲೀಸ್ ಮಾಡಿ	Positive
ನನಗೆ ಈ ಹಾಡಿನಲ್ಲಿ ಜಾಸ್ತಿ ಇಷ್ಟ ಆಗಿದ್ದು ಕನ್ನಡ ಸಾಹಿತ್ಯ ಮತ್ತು ಹಿನ್ನೆಲೆ ಸಂಗೀತ ಅತೀ ಮುಖ್ಯವಾಗಿ ಅವನ ಗತ್ತು ಮತ್ತು ನಟನೆ	Positive
Looks like Rango	not-Kannada
Like for singer #vijayprakash	unknown state
ondu sakagalla Inna beku	Positive
Sir nivu news helida hage heltiri sir	Negative
@Lalkrishna S  ಹೋಲಿತೀಯಾ	Negative
Idu Charitre srustiso avatara ......ASN	Positive
@Nandi Parthasarathi ನಿಂದು ನಾಯಿ ತುಲ್ಲು	Mixed feelings
ನಂಗೆ ತುಂಬಾ ಬೇಜರಾಯಿತು ಒಂದು ಒಳ್ಳೆ ಸಿನಿಮಾ ಮಿಸ್ ಮಾಡ್ಕೊಂಡೆ ಅಂತ theater li ನೋಡಬೇಕಿತ್ತು.nI feel guilty	Mixed feelings
HINDI walo nLike pelo	not-Kannada
Film re realise madi	Positive
Best song I have heard after belagenddu	Positive
Kannadigaradavaru kelage like madi kannadabhimana torisi	Positive
Z I p	not-Kannada
Ultimate HANDS UP	not-Kannada
Good movie... Thanks die Team... Sorry.	Mixed feelings
This real jai krishna krishna	not-Kannada
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Positive
ಯಾಕೆ ಎಲ್ಲ ವಿಡಿಯೋ ದಲ್ಲೂ ಈ ಗೇಮ್ ನ add ಮಾಡಿ ಆಕ್ತಿರಲ್ಲ	Mixed feelings
ಅಪ್ಪು ಸರ್ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ ಶುಭವಾಗಲಿ	Positive
Mass video music link send	Mixed feelings
Modalu prana mukya amele cinema... Plz don't lose hope DIYA chitratanda.... Wait for time	Mixed feelings
Pls ellaru nodi views jasti madi pls its a request	Positive
സൂപ്പർ മൂവി	not-Kannada
Yaru yar fans agiri parvagilla kannada industry belibekhu annoro like madi 🥳 hosa charithre barili namma industry 🥳🥁 HANDS    UP	Positive
3.38 Detector DivakarnJai #ASN	not-Kannada
Idu asli maathu Andre	Mixed feelings
tippa super	Positive
Vijay prakash sir super voice	Positive
ತೊಗರಿ ತಿಪ್ಪ ಸೂಪರ ನಾಟಕ	Positive
@Mithun KUDLA andh Dani!	unknown state
1.6k people are not liking this....innna en beko maaraya nimga ...	Negative
@raii rai paaapaa bro🤣	unknown state
@MOVIES BOX crct bro ಪೈಲ್ಸ್ ಮ್ಯಾನ್ ರನ್ನಿಂಗ್ ಸಕ್ಸಸ್ಫುಲ್ಲಿ ಇನ್ ಅನಸ್ (ಮುಕುಳಿ )	Negative
@Deekshit Chandra ನಾವು ಉಡುಪಿ ಕಡೆಯವರೇ	Positive
ದಿಯಾ ಕನ್ನಡದ ಒಂದು ಸುಂದರ ಪ್ರೇಮ ಕಥೆ...ಭಾವನಾತ್ಮಕ ಚಿತ್ರ..ಹೊಸ ನಟನಟಿಯರ ಚಿತ್ರ ಅದೇನೂ ನೋಡೋದು ಸ್ವಾಭಾವಿಕ ಆದರೆ ಆತರದ ಅಭಿಪ್ರಾಯವನ್ನು ಸುಳ್ಳು ಮಾಡಿದ ಚಿತ್ರ.....ದೊಡ್ಡ ದೊಡ್ಡ ಸ್ಟಾರ್ ನಟರ ಚಿತ್ರಕ್ಕೆ  ಕತೆನಿಲ್ಲದೆ ಬಾರಿ ಬಿಲ್ಡಪ್ ಚಿತ್ರ ಇರುತ್ತೆ....ದಿಯಾ ಚಿತ್ರ ನೋಡಿ ಕನ್ನಡಕ್ಕೆ...ಹೊಸ ನಟರಿಗೆ ಬೆನ್ನು ತಟ್ಟಿ ಪ್ರೋತ್ಸಾಹಿಸಿ.....ಬೆಸ್ಟ್ ಆಕ್ಟಿನ್ಗ್ ಇದೆ ಬೆಸ್ಟ್ ಕತೆ ಇದೆ... ನೀವು ಈ ಚಿತ್ರ ನೋಡಿದ ನಂತರ ಒಂದಿಷ್ಟು ಹೊಸ ರೀತಿಯ ಅನುಭವವನ್ನು ಪಡೆಯುವಿರಿ....	Positive
Bro super broo	not-Kannada
ಏನು ಗುರು ನೀನು .... ಹಾಲಿವುಡ್ ಫಿಲ್ಮ್ ಥರ ಮಾಡಿರ .... ನಿಮ್ಗೆ ಒಂದ್ ಸಲಾಂ	Positive
tiktok madle beku andre  chines border bidona alle tiktok madi syali	Negative
Likes goskara yaakro prathi video nallu d boss fans	Negative
Nice togari tippa kathegalu	Positive
Good massage broooo lv u	not-Kannada
2019 last end -2020 this movie Rakshit settyge break kodutte annoru like madi	unknown state
Tikto nan Shanta	Negative
ಈಗಿನ ಬಿಜಿ ಕೆಲಸಗಳಲ್ಲಿ  ಸಮಯ  ದೊರೆಯದೆ ಸಿನಿಮಾ ಗಳನ್ನು ಥಿಯೇಟರ್ ಗಳಲ್ಲಿ ನೋಡಲು ಸಾಧ್ಯವಾಗಿರುವುದಿಲ್ಲ ಯಾವುದೇ ಸಿನಿಮಾ ನಾವು ಎಲ್ಲೇ ನೋಡಿದರು ಸಾಮಾನ್ಯ ಪ್ರೇಕ್ಷಕನಿಗೆ ಒಪ್ಪಿಗೆಯಾದಲ್ಲಿ ಅಯ್ಯೋ ಇಂತಹ ಒಳ್ಳೆಯ ಚಿತ್ರವನ್ನು ಚಿತ್ರಮಂದಿರದಲ್ಲಿ ಹಣವನ್ನು ಕೊಟ್ಟು ವೀಕ್ಷಿಸಲು ಸಾಧ್ಯವಾಗದಿರುವುದಕ್ಕೆ ನನ್ನ ಹಾಗೆ ಎಷ್ಟು ಜನ ಪಶ್ಚಾತಾಪ ಪಟ್ಟಿರುತ್ತಾರೆ ಇನ್ನು ಮುಂದೆ ದಯವಿಟ್ಟು ಚಿತ್ರಗಳ ನಿರ್ಮಾಪಕರ ಹಾಗೂ ನಿರ್ದೇಶಕರ ವಾಟ್ಸಪ್ ಫೇಸ್ಬುಕ್ನಲ್ಲಿ ತಮ್ಮ ಅಕೌಂಟ್ ನಂಬರನ್ನು ಅಥವಾ ಗೂಗಲ್ ಪೇ ಫೋನ್ ಪೇ ಸಂಬಂಧಪಟ್ಟ ನಂಬರ್ ಗಳನ್ನು ನಮೂದಿಸಿ ದಲ್ಲಿ ಸಿನಿಮಾ ಬಗ್ಗೆ ನಮ್ಮ ಅಭಿಪ್ರಾಯಗಳ ಸಮೇತ ತಮಗೆ ಹಣ ಸಂದಾಯ ಸಹಾಯ ರೂಪದಲ್ಲಿ ನೆರವಾಗುವ ಕಾರ್ಯಕ್ಕೆ ಕರ್ನಾಟಕ ಪ್ರೇಕ್ಷಕರಿಂದಲೇ ಚಾಲನೆ ಸಿಗಲಿnnಯಾರಿಗೊತ್ತು ಮುಂದೆ ಇದೇ ಹಣ ಸಾವಿರ ಗಳಲ್ಲಿ ಪ್ರಾರಂಭವಾಗಿ ಲಕ್ಷ ಅಥವಾ ಕೋಟಿಗಟ್ಟಲೆ ಆಗಬಹುದು ದಯವಿಟ್ಟು ನಿರ್ಮಾಪಕರು ನಿರ್ದೇಶಕರು ಅನ್ಯತಾ ತಪ್ಪು ತಿಳಿಯಬಾರದು.	Negative
Idu pakka sulllu	unknown state
Highest liked video in sandalwood	Positive
@Ŕävîñđŕå_02_GøWđřú ಲೋ boss fan agi ಯಾಕೋ ನೆಗೆಟಿವ್ cmt hakiya loude	Mixed feelings
ಗುರು ನಿನ್ನ ಪಾದ ಝೆರಾಕ್ಸ್ ಮಾಡಿ ಕೊಟ್ಟ ಬಿಡಪ್ಪ	Positive
Why you only tik tok anno akka sumne erma ni	Negative
All Kannadigas dont forget.	Positive
@Ambrish Mallad beliyodu shata	Negative
Dana alla ok	Negative
No words bro just	not-Kannada
Bogus kathe ........thu nan makla sullu bogaloku nachike agalva yaro nivella thuuuuuuu	Negative
Shankar sir olleya artiste ivarannu bitte cinema madtira Buddi illada dairctar	Negative
Heroine ... Love you	Positive
Enu baitira guruve	Negative
@Nandi Parthasarathi ಸೇಮ್ ಟು ಯು ಅಂತೇ..... ನಿನ್ ತುಲ್ಲುಗೆ ನಾ	Negative
Sari nivu video na roast madi adre madvaga pubg atava free fire games hakondo madbedi a games kooda Chinese	Negative
Super lyrics guru	Positive
ದಿಯಾ ಬರಿ ಚಲನಚಿತ್ರ ಮಾತ್ರವಲ್ಲ ನಮ್ಮ ಕನ್ನಡ ಚಲನಚಿತ್ರ ರಂಗದ ಇತಿಹಾಸದಲ್ಲೆ ಎಂದು ಎಂದೆಂದೂ ಮರೆಯಾಲಾಗದ ಅಪರೂಪದ ಅದ್ಭುತವಾದ ಕನ್ನಡ ಚಲನಚಿತ್ರದ ಮಹಾನ್ ಕೃತಿ ಈ ಚಲನಚಿತ್ರವನ್ನ ನೀವುಗಳೆಲ್ಲರೂ ನೋಡಲೆ ಬೇಕು ದಿಯಾ ಚಲನಚಿತ್ರದ ನಿರ್ದೇಶಕನಿಗೆ ನನ್ನದೊಂದು ಪ್ರೀತಿಯ ನಮಸ್ಕಾರಗಳು ನಮ್ಮ ಕನ್ನಡ ಚಲನಚಿತ್ರಕ್ಕೆ ನೀವೊಬ್ಬರು ಮತ್ತೊಬ್ಬ ಪುಟ್ಟಣ್ಣ ಕಣ್ಣಗಾಲ್nn ವಿಲೇಜ್ ರೋಡ್ ಫಿಲಂಸ್	Positive
ಸಾರ್ ನೀವು ಎಷ್ಟೋ ಜನರಿಗೆ ಮಾದರಿ	Positive
@Chethan Chethu ಜೈ ಡಿ ಬಾಸ್	unknown state
Anna Shankar Nag is back.....	Mixed feelings
Super nivheliddu nija	Positive
Illi neevu aa hesaranna heLohagoo ilvalla.48 beka bitti thinno baayiglu ottigr barathve.modalu lancha hogbeku	Negative
ಲೈಕ್ ಮಾಡಿ ಇಲ್ಲ ಅಂದ್ರೆ ನಿಮ್ಮನೆ ದೇವ್ರು ಶ್ರೀ ಮನ್ನಾರಾಯಣ ನ ಮೇಲಾಣೆ.nnHANDS UP...	Positive
Innu enta avrige hege helbeku anna desha anta bandaga ellaru ki jodisbeku enta avrige nam deshada sinikaru prana kodbeka adike kendra sarkara ne  e tik  tok  ban madbeku	Positive
best song ever	not-Kannada
Loude illu nim sade fans giri shuru madudra.. Olle movie ge support everyone best in their part.. Thu nan makla nimantavrindane innu kannada industry explore agtilla..	Mixed feelings
@sᴀɴᴅᴀʟᴡᴏᴏᴅ sᴛᴜᴅɪᴏ ᴍᴏᴠɪᴇs neen huttidh yav kuttige	Negative
Most promising movie in my life... En adubuta acting madam. Nimdu.. Pratiyobbaru abhinya adbuta.. Konege kannalli neeru bandubidtu..dayavittu corona emergency adamele puna theatre hogi nodi	Positive
Rakshi shetty fans yar edera like made	Positive
Super edit anna	Positive
Iii prends yaradru edira	unknown state
@satishnithyanandam nin yogyathege meeri mathgal aadbardu.	Negative
ನಮ್ ಮನೆಗೂ ಬಂದಿದ್ರು 2 ಬಿಯರ್ ಕುಡ್ಸಿ ಕಳ್ಸ್ದೆ	Negative
Movie nija chanagila guru	Negative
Visual are super totoly  movie	unknown state
Music ನಿಂದ ಇ ಸಿನೆಮಾ 100 ದಿನ teater    ನಲ್ಲಿ ಇರತ್ತೆ	Positive
ಮೈಸೂರು .ಎಂ.ಪಿ qhqjrjsrlfktiskg	unknown state
So 374 jana rashmika fans music video nodidare illi ವರಗೆ.	Negative
Sir nimma pH no kodi sir trip eruvaga nimma cab joteyali hogtivi nimmaantvaru chanagierabeku n yela snhytru adstu evar cab book madi  ethara madidre  swalppa helf agbwdu friend s gn	Positive
Idu charitre srustiso avatara super sir	Positive
Kannadigaralli oggattu illa fanism jasthi aytu	Negative
ningyak like madbeko	Negative
ದಿಯಾ ತುಂಬಾ ಚೆನ್ನಾಗಿ ಇದೆ ಎಲ್ಲರೂ ನೊಡಿ ಆದರೆ ಚಿತ್ರಕ್ಕೆ ಸರಿಯಾದ climax ಬೆಕಾಗಿತ್ತು	Positive
ನಾನು ೨೫ ವರ್ಶದ ಹಿಂದೆ ಕೇಳಿದೆ ಬಹಳ ಚೆನ್ನಾಗಿದೆ	Positive
Hands uppppp chindiiiiii	Positive
ಅವನೇ ಶ್ರೀ ಮನ್ನಾರಾಯಣ ಮೂವಿಗೆ ಕಾಯ್ತಾ ಇರೋರು ಲೈಕ ಮಾಡಿ nಆಲ್ ದಿ ಬೆಸ್ಟ್ from ಡಿಬಾಸ ಫ್ಯಾನ್ಸ	Positive
Kannada film  industry avaru sir solpa nodi rii yen madta ididra inta ashvath sir avara maga ondu sanni veshe dalli kalsa Kodi	Mixed feelings
@Nagaraja P neenu devarannu nodidhiya?? Illa alva hagadre kai yake mugithi....?.devaru idhana antha thane...idhu kooda haagene	Mixed feelings
Guru yava game edu	Mixed feelings
@abhi k patil	unknown state
BrasthacharA  ellada deshane Ella. bharatha deshadalli  navella ondhe annodu   bhavane modhalu barbeku.  Ondhu jathiyavaru ennondhu jathiyavaru dhosisodhu  adhu kadime  aagbeku. Rajakiyadavaru navella ondhe.yella pakshadavaru ondagi desha katto kelasa aagbeku .aaga navu Hantha Hantha vagee mele barbahudhu	Negative
Super  bro	not-Kannada
ಕನ್ನಡ ಚಿತ್ರರಂಗದಲ್ಲಿ ಮತ್ತೊಂದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ	Positive
Super  songs	Positive
Wahoo super n2020 ವರ್ಷ nಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿ ಸೋ ಅವತಾರ	Positive
Hai Neel (prithvi) wonderful movie dia	Positive
Ee film chennagide. Nanu nodide. Neevoo nodi.	Positive
ಇದು ಚರಿತ್ರೆ ಸ್ರೃಷ್ಟಿಸೋ ಹಾಡು super super super	Positive
Shrinidhi surya avru idre chanagirutte	Mixed feelings
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Positive
super song sir. rakshith shetty sahebara fans ella like madi.	Positive
Parvagilla bidi bejar ilanNam Sandalwood navara manassu nim samudrakkinta vishalavagidenAdakke we welcome you n like younWe like all culture	Negative
@VARAPRASAD K K guru yaru yargu kadime illa	Mixed feelings
Idu charitre baryuva..Narayana..	Positive
Avane nodri sriman narayan love from belagavi	Positive
ಧ್ವನಿ ಅದಲಾ ಅದು nಉತ್ತರ ಕರ್ನಾಟಕದ ಭಾಷೆಯಲ್ಲಿ ಮಿಂದ nಕಂಚಿನ ಕಂಠದ ಹೆಮ್ಮೆ	Positive
@VARAPRASAD K K neen tunne chipake kayak illa	Negative
@Mahantesh Goudar ಮೊದಲು ಕನ್ನಡವನ್ನು ಸರಿಯಾಗಿ ಟೈಪ್ ಮಾಡುವುದನ್ನು ಕಲಿರಿ ಆಮೇಲೆ ಧರ್ಮದ ಉಪದೇಶ ಮಾಡಿ plzzzzzz	Negative
Sari guru nan Rc nodod irli ninu illi bandiro cmnts nodu ninge gotthagutthe	Negative
Gultu kuda same problem face madittu	Negative
@AKSHAY ANAND	unknown state
ದಿಯಾ  ಅಧ್ಬುತ ಸಿನೆಮಾ .. ಬರೆಯುತ್ತಾ ಹೋದರೆ ತುಂಬಾ ಬರಿಬೇಕು ಅನ್ಸುತ್ತೆ .... ಭಾವನಾತ್ಮಕವಾಗಿ ಸಿನೆಮಾ ಕೊನೆಯವರೆಗೂ ಎಳೆದುಕೊಂಡು ಹೊಗುತ್ತೆ..  ಸಿನೆಮಾ ಗೆದ್ದಿದೆ..	Positive
Do theen din me aa jayegi bhai	not-Kannada
Hang aytu	unknown state
I like mindrika	Positive
Tik tok ban agleee beku	Positive
Upendra tara ideas eroru PM	Mixed feelings
U r a real indian I am full support to kannada..n.nKarnataka	Positive
